sequence,feasible,objective,total_energy,total_dist,failure_reason,arrival_times
0-20-29,True,66.66284572952372,46459994.668169856,40000.0,None,"{0: 1960.8029258677207, 20: 180.64587233939966, 29: 885.907168212173}"
0-20-30,True,69.23649751405948,46671657.01117889,41795.86801558726,None,"{0: 2256.433694656661, 20: 180.64587123486461, 30: 1247.198895167105}"
0-20-31,True,132.01258010761038,45909118.92529143,68541.01966249684,None,"{0: 1955.232941508071, 20: 176.64435037868475, 31: 586.4804388964374}"
0-20-32,False,0,0,63983.45637668169,Time_Window_Violation,
0-20-33,False,0,0,67692.20117566956,Time_Window_Violation,
0-20-34,True,91.40885509580369,47350693.27173263,64949.297826760245,None,"{0: 2916.1220514329757, 20: 180.64586865460285, 34: 1858.4253669213992}"
0-20-35,True,66.66284471879464,46170887.08319582,77233.62500354604,None,"{0: 2159.7277406694393, 20: 180.64586781845657, 35: 700.3120976532922}"
0-20-36,True,88.93791828863405,47315324.04570713,70850.4366272913,None,"{0: 2913.571478296083, 20: 180.6458491036284, 36: 1771.8143129382413}"
0-20-37,True,94.4498366900724,46504484.5601217,79025.90290341401,None,"{0: 2596.58070295004, 20: 180.6458603195121, 37: 1073.9767777627455}"
0-20-38,True,116.15486599206184,46649134.53350854,82853.8328578604,None,"{0: 2727.945119844092, 20: 180.64587193221837, 38: 1185.3338881931352}"
0-20-39,True,91.408855427237,47116020.56821017,80725.10139298384,None,"{0: 2830.6651248520484, 20: 180.64587016269041, 39: 1403.0988000768732}"
0-20-40,True,67.59837091999074,46090786.108461976,51231.056256176606,None,"{0: 1932.4484977736333, 20: 180.64587133804116, 40: 794.3468778130971}"
0-20-41,True,87.20745633876649,45743488.381433524,47363.08338453881,None,"{0: 1701.3227943349375, 20: 180.64585920322492, 41: 581.5312253153211}"
0-20-42,False,0,0,47561.495506722626,JobSolveStatus.INFEASIBLE_SOLUTION,
0-20-43,False,0,0,41850.0038980252,Time_Window_Violation,
0-20-44,True,81.64919277856482,46411027.05684272,51640.410470779796,None,"{0: 2106.8788166925306, 20: 180.645847596745, 44: 1019.5355936273872}"
0-20-45,True,87.77042315735525,46864219.808860704,52360.6797749979,None,"{0: 2467.0013152495876, 20: 180.6458655010477, 45: 1484.7606039098443}"
0-20-46,True,155.0830418185943,46650025.87373641,48591.260281974,None,"{0: 2259.828629940808, 20: 180.6458277604059, 46: 1259.5718982944254}"
0-20-47,True,66.66284505407612,47667915.93310455,43027.75637731995,None,"{0: 3037.7502092528503, 20: 180.64586927168176, 47: 2608.229477357824}"
0-20-48,True,66.66284498125812,46980800.44696908,53423.55882162298,None,"{0: 2549.8263826866623, 20: 180.64586893828965, 48: 1563.9478524070207}"
0-20-49,True,80.00895928410725,47784638.183812395,44342.1186627201,None,"{0: 3044.735283793134, 20: 180.6458650823942, 49: 2637.9246724102873}"
0-20-50,True,66.66284566121914,47380871.07080138,51242.59741656853,None,"{0: 2825.0714296663646, 20: 180.64587203581965, 50: 2016.7999093057538}"
0-21-1,False,0,0,50811.29291891628,Time_Window_Violation,
0-21-2,False,0,0,54244.31618299383,Time_Window_Violation,
0-21-3,False,0,0,44761.64343836844,Time_Window_Violation,
0-21-4,False,0,0,48308.8093034604,Time_Window_Violation,
0-21-5,False,0,0,43022.59099056126,Time_Window_Violation,
0-21-6,False,0,0,48921.12195050159,Time_Window_Violation,
0-21-7,False,0,0,43402.68956127082,Time_Window_Violation,
0-21-8,False,0,0,46197.35312345872,Time_Window_Violation,
0-21-9,False,0,0,49995.50587301956,Time_Window_Violation,
0-21-10,False,0,0,41827.162388744284,Time_Window_Violation,
0-21-11,False,0,0,47564.96687824342,Time_Window_Violation,
0-21-12,False,0,0,81653.54309306238,Time_Window_Violation,
0-21-13,False,0,0,65355.47395245613,Time_Window_Violation,
0-21-14,False,0,0,83511.23002819374,Time_Window_Violation,
0-21-15,False,0,0,75985.68927646248,Time_Window_Violation,
0-21-16,False,0,0,84991.20706781166,Time_Window_Violation,
0-21-17,False,0,0,69441.93418002469,Time_Window_Violation,
0-21-18,False,0,0,73012.43852200492,Time_Window_Violation,
0-21-19,False,0,0,81014.04775525602,Time_Window_Violation,
0-21-20,False,0,0,22198.03902718557,Time_Window_Violation,
0-21-22,False,0,0,24363.564087782008,Time_Window_Violation,
0-21-23,False,0,0,26803.590302649558,Time_Window_Violation,
0-21-24,False,0,0,30583.203834320073,Time_Window_Violation,
0-21-25,False,0,0,30330.784977607123,Time_Window_Violation,
0-21-26,False,0,0,31840.379222872765,Time_Window_Violation,
0-21-27,False,0,0,34315.281795809264,Time_Window_Violation,
0-21-28,False,0,0,35533.857279718824,Time_Window_Violation,
0-21-29,False,0,0,40396.07805437114,Time_Window_Violation,
0-21-30,False,0,0,41253.87366418442,Time_Window_Violation,
0-21-31,False,0,0,69987.86818649579,Time_Window_Violation,
0-21-32,False,0,0,65144.62320825057,Time_Window_Violation,
0-21-33,False,0,0,68784.07642794933,Time_Window_Violation,
0-21-34,False,0,0,65673.10126981925,Time_Window_Violation,
0-21-35,False,0,0,78509.33747216707,Time_Window_Violation,
0-21-36,False,0,0,71514.88805800729,Time_Window_Violation,
0-21-37,False,0,0,79954.8968594182,Time_Window_Violation,
0-21-38,False,0,0,83740.08412616918,Time_Window_Violation,
0-21-39,False,0,0,81315.17137017703,Time_Window_Violation,
0-21-40,False,0,0,53374.59550063083,Time_Window_Violation,
0-21-41,False,0,0,49495.10884754328,Time_Window_Violation,
0-21-42,False,0,0,49734.99535917022,Time_Window_Violation,
0-21-43,False,0,0,44013.660886064485,Time_Window_Violation,
0-21-44,False,0,0,53829.4202900981,Time_Window_Violation,
0-21-45,False,0,0,54558.718802183466,Time_Window_Violation,
0-21-46,False,0,0,50789.29930915957,Time_Window_Violation,
0-21-47,True,74.23803050550805,47650962.21968607,45225.795404505516,None,"{0: 3040.6026793786205, 21: 2261.785330173878, 47: 2608.2294726752125}"
0-21-48,False,0,0,55612.56864094129,Time_Window_Violation,
0-21-49,True,87.58414424124493,47666129.933534086,46524.65450810781,None,"{0: 3045.4012804548643, 21: 2261.785334282106, 49: 2637.924676044113}"
0-21-50,False,0,0,53397.62558353946,Time_Window_Violation,
0-22-1,True,98.2655805361075,47672494.04008825,54192.301812723344,None,"{0: 2921.7857146306446, 22: 2009.3760343889005, 1: 2392.9391717091835}"
0-22-2,False,0,0,57539.889994964644,Time_Window_Violation,
0-22-3,False,0,0,48089.03043041687,Time_Window_Violation,
0-22-4,False,0,0,51536.586962340574,Time_Window_Violation,
0-22-5,False,0,0,46403.2441855608,Time_Window_Violation,
0-22-6,False,0,0,51974.177107281255,Time_Window_Violation,
0-22-7,False,0,0,46604.61397518221,Time_Window_Violation,
0-22-8,False,0,0,49144.25760098448,Time_Window_Violation,
0-22-9,False,0,0,52856.53658481222,Time_Window_Violation,
0-22-10,False,0,0,44581.055517335175,Time_Window_Violation,
0-22-11,False,0,0,50197.184075835175,Time_Window_Violation,
0-22-12,False,0,0,83380.47364147776,Time_Window_Violation,
0-22-13,False,0,0,66741.0973101046,Time_Window_Violation,
0-22-14,False,0,0,85063.88203140214,Time_Window_Violation,
0-22-15,False,0,0,77341.47737235841,Time_Window_Violation,
0-22-16,False,0,0,86432.66749478847,Time_Window_Violation,
0-22-17,False,0,0,70547.04907925878,Time_Window_Violation,
0-22-18,False,0,0,73940.55374716963,Time_Window_Violation,
0-22-19,False,0,0,82087.47152099597,Time_Window_Violation,
0-22-20,False,0,0,24993.95218534263,Time_Window_Violation,
0-22-21,True,98.98404057023652,47579139.35787192,24363.564087782008,None,"{0: 2706.3106438085297, 22: 2009.3760265568903, 21: 2261.785330492995}"
0-22-23,False,0,0,28165.52506059644,Time_Window_Violation,
0-22-24,False,0,0,30771.07633606043,Time_Window_Violation,
0-22-25,False,0,0,30298.271011017998,Time_Window_Violation,
0-22-26,False,0,0,32219.55404855762,Time_Window_Violation,
0-22-27,False,0,0,34282.76782922013,Time_Window_Violation,
0-22-28,False,0,0,35716.52210211109,Time_Window_Violation,
0-22-29,False,0,0,40411.73631183176,Time_Window_Violation,
0-22-30,False,0,0,41325.05693400228,Time_Window_Violation,
0-22-31,False,0,0,70465.38152937317,Time_Window_Violation,
0-22-32,False,0,0,65421.60931506417,Time_Window_Violation,
0-22-33,False,0,0,69015.44186845806,Time_Window_Violation,
0-22-34,False,0,0,65743.41464241681,Time_Window_Violation,
0-22-35,False,0,0,78845.08988206615,Time_Window_Violation,
0-22-36,False,0,0,71562.49468026643,Time_Window_Violation,
0-22-37,False,0,0,80094.93259592613,Time_Window_Violation,
0-22-38,False,0,0,83859.67374022867,Time_Window_Violation,
0-22-39,False,0,0,81338.5531814128,Time_Window_Violation,
0-22-40,False,0,0,55867.845949915136,Time_Window_Violation,
0-22-41,False,0,0,52036.68685328293,Time_Window_Violation,
0-22-42,False,0,0,52094.26110451271,Time_Window_Violation,
0-22-43,False,0,0,46438.515564512636,Time_Window_Violation,
0-22-44,False,0,0,56066.86406413236,Time_Window_Violation,
0-22-45,False,0,0,56616.926869968855,Time_Window_Violation,
0-22-46,False,0,0,52856.53658481222,Time_Window_Violation,
0-22-47,True,74.23803038281198,47553338.35640327,47310.52420654008,None,"{0: 3044.3364915112224, 22: 2009.3760265772378, 47: 2608.229473207185}"
0-22-48,False,0,0,57489.33263997764,Time_Window_Violation,
0-22-49,True,87.58414536570797,47574352.69941956,48374.89777289498,None,"{0: 3045.218308520343, 22: 2009.3760269125787, 49: 2637.9246827948505}"
0-22-50,False,0,0,55068.78480482097,Time_Window_Violation,
0-23-1,True,85.98682021637524,47405752.2161361,53082.476251302105,None,"{0: 2977.381662325819, 23: 1922.76496494614, 1: 2392.9391680525155}"
0-23-2,False,0,0,56287.096225597576,Time_Window_Violation,
0-23-3,False,0,0,46929.00931136195,Time_Window_Violation,
0-23-4,False,0,0,50215.74345081764,Time_Window_Violation,
0-23-5,False,0,0,45337.39648450681,Time_Window_Violation,
0-23-6,False,0,0,50439.08891458577,Time_Window_Violation,
0-23-7,False,0,0,45278.82059609971,Time_Window_Violation,
0-23-8,False,0,0,47511.98974313156,Time_Window_Violation,
0-23-9,False,0,0,51127.50761956173,Time_Window_Violation,
0-23-10,False,0,0,42801.45942464551,Time_Window_Violation,
0-23-11,False,0,0,48299.35854688703,Time_Window_Violation,
0-23-12,False,0,0,81228.49239268221,Time_Window_Violation,
0-23-13,False,0,0,64686.456619319826,Time_Window_Violation,
0-23-14,False,0,0,82951.45438986557,Time_Window_Violation,
0-23-15,False,0,0,75304.32225145327,Time_Window_Violation,
0-23-16,False,0,0,84359.63813401278,Time_Window_Violation,
0-23-17,False,0,0,68662.33138569133,Time_Window_Violation,
0-23-18,False,0,0,72209.0599430805,Time_Window_Violation,
0-23-19,False,0,0,80229.253986744,Time_Window_Violation,
0-23-20,False,0,0,28385.164807134504,Time_Window_Violation,
0-23-21,True,86.7052807365472,47578379.07234961,26803.590302649558,None,"{0: 2708.997597058636, 23: 1922.7649863426893, 21: 2261.785332887727}"
0-23-22,True,86.70528094165871,47450650.56096269,28165.52506059644,None,"{0: 2582.1691724562697, 23: 1922.764987249391, 22: 2009.3760277090532}"
0-23-24,False,0,0,33830.951894845304,Time_Window_Violation,
0-23-25,False,0,0,32375.38663754084,Time_Window_Violation,
0-23-26,False,0,0,31811.388300841896,Time_Window_Violation,
0-23-27,False,0,0,35948.194663468996,Time_Window_Violation,
0-23-28,False,0,0,35720.04514666935,Time_Window_Violation,
0-23-29,False,0,0,42433.9811320566,Time_Window_Violation,
0-23-30,False,0,0,41615.52812808831,Time_Window_Violation,
0-23-31,False,0,0,73448.26775664426,Time_Window_Violation,
0-23-32,False,0,0,68053.52562940375,Time_Window_Violation,
0-23-33,False,0,0,71526.10922848043,Time_Window_Violation,
0-23-34,False,0,0,67748.94925640119,Time_Window_Violation,
0-23-35,False,0,0,81558.36683757589,Time_Window_Violation,
0-23-36,False,0,0,73435.21146729629,Time_Window_Violation,
0-23-37,False,0,0,82310.42744838426,Time_Window_Violation,
0-23-38,False,0,0,85995.8166047138,Time_Window_Violation,
0-23-39,False,0,0,83043.42623612976,Time_Window_Violation,
0-23-40,False,0,0,59577.03809958264,Time_Window_Violation,
0-23-41,False,0,0,55723.17225261202,Time_Window_Violation,
0-23-42,False,0,0,55850.4125077076,Time_Window_Violation,
0-23-43,False,0,0,50168.473485335155,Time_Window_Violation,
0-23-44,False,0,0,59858.63703088234,Time_Window_Violation,
0-23-45,False,0,0,60440.5521829668,Time_Window_Violation,
0-23-46,False,0,0,56678.05304320439,Time_Window_Violation,
0-23-47,True,61.95927090298045,47414708.57796611,51127.50761956173,None,"{0: 3041.2552061684764, 23: 1922.7649878749314, 47: 2608.2294752993976}"
0-23-48,False,0,0,61323.8075793812,Time_Window_Violation,
0-23-49,True,75.30538607179574,47533029.571542054,52209.372712298544,None,"{0: 3047.994844315344, 23: 1922.7649879092571, 49: 2637.924680978461}"
0-23-50,False,0,0,58890.30126321314,Time_Window_Violation,
0-24-1,True,91.63603051217615,47381549.97415592,60588.789786416826,None,"{0: 2996.157377782001, 24: 356.3425358337435, 1: 2392.9391784144163}"
0-24-2,True,165.9110158695056,47325642.57053789,63899.79937555021,None,"{0: 2902.218047256916, 24: 356.3425362266277, 2: 2152.902883155752}"
0-24-3,False,0,0,54469.7505564546,Time_Window_Violation,
0-24-4,True,67.60847683049579,46879973.29131806,57869.607082554736,None,"{0: 2615.0275326473593, 24: 356.3425396335922, 4: 1799.034957604412}"
0-24-5,False,0,0,52804.31404793083,Time_Window_Violation,
0-24-6,True,132.9708758907134,46947573.71945967,58207.43687382041,None,"{0: 2591.5217504918073, 24: 356.34253295104634, 6: 1737.1699081580525}"
0-24-7,False,0,0,52931.71219946131,JobSolveStatus.INFEASIBLE_SOLUTION,
0-24-8,True,84.0778365200253,45615158.57538351,55314.37358744936,None,"{0: 1739.8362767598583, 24: 267.029760376096, 8: 631.0232639368381}"
0-24-9,True,67.60847524210453,46485543.84419246,58953.4721259949,None,"{0: 2348.2032941919733, 24: 356.34253110098257, 9: 1321.4369618586636}"
0-24-10,True,67.60847726094667,45997120.58063335,50631.01687835342,None,"{0: 1899.9579046455183, 24: 356.3425419691081, 10: 883.4325663699229}"
0-24-11,True,67.6084760986696,46238857.14322086,56117.793257972386,None,"{0: 2164.9278938056814, 24: 356.3425356790263, 11: 1108.6212637384672}"
0-24-12,True,96.6604640103399,46995812.35202146,88078.86552931953,None,"{0: 2967.9979198908236, 24: 356.34254285577686, 12: 1784.1873201998035}"
0-24-13,False,0,0,70985.20022552706,Time_Window_Violation,
0-24-14,True,67.60847765494961,46470359.31272583,89485.67344880945,None,"{0: 2835.8236389070335, 24: 356.3425440891504, 14: 1403.0987796663585}"
0-24-15,True,157.4151924710793,46113435.27346133,81469.32540613099,None,"{0: 2486.25385056543, 24: 356.3425278224929, 15: 1061.6038240162245}"
0-24-16,True,191.0217276934427,46498755.65271167,90666.62780082013,None,"{0: 2787.5749420204675, 24: 356.34252196362263, 16: 1306.5893312059527}"
0-24-17,False,0,0,74263.16158218776,Time_Window_Violation,
0-24-18,False,0,0,77281.1630949999,JobSolveStatus.INFEASIBLE_SOLUTION,
0-24-19,True,60.08659927596757,46371574.20344352,85674.02498121705,None,"{0: 2218.0838739383, 24: 335.33113823339795, 19: 853.7373339443957}"
0-24-20,False,0,0,30000.0,Time_Window_Violation,
0-24-21,True,92.35448781371792,47221739.198268294,30583.203834320073,None,"{0: 2733.9158224650264, 24: 356.3425439944468, 21: 2261.785331456209}"
0-24-22,True,92.35448693624971,47053548.377314985,30771.07633606043,None,"{0: 2599.3283574928123, 24: 356.34253926084, 22: 2009.3760287810794}"
0-24-23,True,80.07572830929794,47028227.031034976,33830.951894845304,None,"{0: 2560.0229925292965, 24: 356.34254125874736, 23: 1922.7649863129714}"
0-24-25,True,141.8465074841031,46492246.18388957,32132.74595042156,None,"{0: 1372.2324194064906, 24: 356.34254035712365, 25: 418.2075740648799}"
0-24-26,True,91.47110887662095,46883321.38833016,35811.38830084189,None,"{0: 2504.604011709884, 24: 356.3425384727517, 26: 1734.6953072083938}"
0-24-27,True,67.61867681422277,46481263.8823306,34945.66989336988,None,"{0: 1781.9126229900494, 24: 356.34252904788434, 27: 781.9533136309028}"
0-24-28,True,122.12632601259031,46713239.09009273,38105.20995380385,None,"{0: 2363.6625989941945, 24: 356.34250142022347, 28: 1467.438387129563}"
0-24-29,True,67.60847706898653,46493441.82455448,40000.0,None,"{0: 1973.768586411009, 24: 356.34254092061224, 29: 885.9071737742399}"
0-24-30,True,70.1821288533239,46633978.68807648,42686.59593995378,None,"{0: 2290.155778090472, 24: 356.3425396153927, 30: 1247.198878988221}"
0-24-31,False,0,0,69754.22309809327,JobSolveStatus.INFEASIBLE_SOLUTION,
0-24-32,False,0,0,64650.53297900374,Time_Window_Violation,
0-24-33,False,0,0,68249.19215179645,Time_Window_Violation,
0-24-34,True,92.35448595560916,47296669.57456161,65108.314628072636,None,"{0: 2943.349883290358, 24: 356.34253395532346, 34: 1858.425369290196}"
0-24-35,True,62.65552267667233,46067359.07990057,78078.86552931953,None,"{0: 2224.481639345798, 24: 356.342483475712, 35: 766.1785786727149}"
0-24-36,True,89.88355412516069,47240928.50173965,70970.86718741569,None,"{0: 2947.2855273434757, 24: 356.3425376011778, 36: 1771.8143239323017}"
0-24-37,True,95.39547092619583,46322736.89845942,79373.6378167459,None,"{0: 2631.174768547603, 24: 356.3425422632747, 37: 1073.9768252121696}"
0-24-38,True,117.10049542932103,46685787.755294085,83156.88029184911,None,"{0: 2772.46669358497, 24: 356.34253026116573, 38: 1185.3338918605195}"
0-24-39,True,92.3544847777067,46954220.326636374,80806.38630945666,None,"{0: 2881.927635457293, 24: 356.34252761013806, 39: 1403.0988663633213}"
0-24-40,True,68.54400205043521,45767897.85022728,57976.20790308621,None,"{0: 1926.8124958534238, 24: 356.342538545256, 40: 794.3468168672014}"
0-24-41,False,0,0,54272.801974243404,JobSolveStatus.INFEASIBLE_SOLUTION,
0-24-42,False,0,0,54010.923519420176,Time_Window_Violation,
0-24-43,False,0,0,48552.94535724685,Time_Window_Violation,
0-24-44,True,82.59482773330342,46117105.91430337,57730.279328955105,None,"{0: 2154.2560879681214, 24: 356.3425310836451, 44: 1019.5356067256079}"
0-24-45,True,88.71605495770271,46767595.55130044,57976.20790308621,None,"{0: 2514.391517314576, 24: 356.34253528439194, 45: 1484.7606033909262}"
